Store,Dept,Date,Weekly_Sales,IsHoliday
1,12,18/03/2011,15560.17,FALSE
1,12,25/03/2011,12222.77,FALSE
1,12,01/04/2011,11871.94,FALSE
1,12,08/04/2011,12543.92,FALSE
1,12,15/04/2011,12822.2,FALSE
1,12,22/04/2011,13447.09,FALSE
1,12,29/04/2011,9874.94,FALSE
1,12,06/05/2011,11747.79,FALSE
1,12,13/05/2011,12272.92,FALSE
1,12,20/05/2011,14387.22,FALSE
1,12,27/05/2011,11961.81,FALSE
1,12,03/06/2011,13346.63,FALSE
1,12,10/06/2011,12643.1,FALSE
1,12,17/06/2011,10327.88,FALSE
1,12,24/06/2011,10438.17,FALSE
1,12,01/07/2011,11414.72,FALSE
1,12,08/07/2011,12384.1,FALSE
1,12,15/07/2011,10046,FALSE
1,12,22/07/2011,11455.24,FALSE
1,12,29/07/2011,11641.86,FALSE
1,12,05/08/2011,10145.97,FALSE
1,12,12/08/2011,11581.03,FALSE
1,12,19/08/2011,10094.04,FALSE
1,12,26/08/2011,8594.52,FALSE
1,12,02/09/2011,10325.4,FALSE
1,12,09/09/2011,10927.54,TRUE
1,12,16/09/2011,10392.19,FALSE
1,12,23/09/2011,9501.54,FALSE
1,12,30/09/2011,7457.24,FALSE
1,12,07/10/2011,11240.29,FALSE
1,12,14/10/2011,12223.55,FALSE
1,12,21/10/2011,11380.28,FALSE
1,12,28/10/2011,10418.23,FALSE
1,12,04/11/2011,9964.78,FALSE
1,12,11/11/2011,10216.64,FALSE
1,12,18/11/2011,9872.05,FALSE
1,12,25/11/2011,7816.44,TRUE
1,12,02/12/2011,7587.6,FALSE
1,12,09/12/2011,8014.5,FALSE
1,12,16/12/2011,7784.82,FALSE
1,12,23/12/2011,8311.17,FALSE
1,12,30/12/2011,7699,TRUE
1,12,06/01/2012,7634.97,FALSE
1,12,13/01/2012,8111.01,FALSE
1,12,20/01/2012,9296.13,FALSE
1,12,27/01/2012,8229.77,FALSE
1,12,03/02/2012,9612.87,FALSE
1,12,10/02/2012,9587.35,TRUE
1,12,17/02/2012,9262.33,FALSE
1,12,24/02/2012,11284.27,FALSE
1,12,02/03/2012,11994.48,FALSE
1,12,09/03/2012,11947.03,FALSE
1,12,16/03/2012,12178.8,FALSE
1,12,23/03/2012,11448.84,FALSE
1,12,30/03/2012,12109.21,FALSE
1,12,06/04/2012,10747.37,FALSE
1,12,13/04/2012,10565.39,FALSE
1,12,20/04/2012,11730.26,FALSE
1,12,27/04/2012,11746.83,FALSE
1,12,04/05/2012,12338.08,FALSE
1,12,11/05/2012,11420.63,FALSE
1,12,18/05/2012,10199.01,FALSE
1,12,25/05/2012,12748.13,FALSE
1,12,01/06/2012,11542.81,FALSE
1,12,08/06/2012,10742.68,FALSE
1,12,15/06/2012,11177.52,FALSE
1,12,22/06/2012,9606.33,FALSE
1,12,29/06/2012,11816.35,FALSE
1,12,06/07/2012,13887.61,FALSE
1,12,13/07/2012,9318.1,FALSE
1,12,20/07/2012,12565.06,FALSE
1,12,27/07/2012,11109.25,FALSE
1,12,03/08/2012,11298.13,FALSE
1,12,10/08/2012,10605.66,FALSE
1,12,17/08/2012,11447.03,FALSE
1,12,24/08/2012,10723.59,FALSE
1,12,31/08/2012,10591.46,FALSE
1,12,07/09/2012,12566.45,TRUE
1,12,14/09/2012,10484.08,FALSE
1,12,21/09/2012,9448.14,FALSE
1,12,28/09/2012,11013.77,FALSE
1,12,05/10/2012,10037.09,FALSE
1,12,12/10/2012,8983.82,FALSE
1,12,19/10/2012,10830.48,FALSE
1,12,26/10/2012,8658.41,FALSE
1,13,05/02/2010,41969.29,FALSE
1,13,12/02/2010,36476.4,TRUE
1,13,19/02/2010,37857.68,FALSE
1,13,26/02/2010,37467.32,FALSE
1,13,05/03/2010,40423.95,FALSE
1,13,12/03/2010,35833.07,FALSE
1,13,19/03/2010,36807.21,FALSE
1,13,26/03/2010,35431.73,FALSE
1,13,02/04/2010,38104.53,FALSE
1,13,09/04/2010,37638.44,FALSE
1,13,16/04/2010,36663.26,FALSE
1,13,23/04/2010,36058.1,FALSE
1,13,30/04/2010,36717.2,FALSE
1,13,07/05/2010,40113.4,FALSE
1,13,14/05/2010,36499.93,FALSE
1,13,21/05/2010,38569.83,FALSE
1,13,28/05/2010,38347.52,FALSE
1,13,04/06/2010,41388.81,FALSE
1,13,11/06/2010,39657.1,FALSE
1,13,18/06/2010,39165.29,FALSE
1,13,25/06/2010,38697.24,FALSE
1,13,02/07/2010,41214.94,FALSE
1,13,09/07/2010,41056.4,FALSE
1,13,16/07/2010,40150,FALSE
1,13,23/07/2010,40552.37,FALSE
1,13,30/07/2010,38018.99,FALSE
1,13,06/08/2010,42038.03,FALSE
1,13,13/08/2010,37869.12,FALSE
1,13,20/08/2010,41509.62,FALSE
1,13,27/08/2010,41175.86,FALSE
1,13,03/09/2010,44863.15,FALSE
1,13,10/09/2010,39525.93,TRUE
1,13,17/09/2010,38416.22,FALSE
1,13,24/09/2010,37293.43,FALSE
1,13,01/10/2010,40474.22,FALSE
1,13,08/10/2010,42139.25,FALSE
1,13,15/10/2010,38749.62,FALSE
1,13,22/10/2010,34712.4,FALSE
1,13,29/10/2010,37762.12,FALSE
1,13,05/11/2010,41085.66,FALSE
1,13,12/11/2010,36817.35,FALSE
1,13,19/11/2010,38446.26,FALSE
1,13,26/11/2010,38371.99,TRUE
1,13,03/12/2010,36170.88,FALSE
1,13,10/12/2010,34749.11,FALSE
1,13,17/12/2010,35237.93,FALSE
1,13,24/12/2010,37099.47,FALSE
1,13,31/12/2010,34081.52,TRUE
1,13,07/01/2011,39764.56,FALSE
1,13,14/01/2011,33668.55,FALSE
1,13,21/01/2011,35961.99,FALSE
1,13,28/01/2011,36321.69,FALSE
1,13,04/02/2011,38065.42,FALSE
1,13,11/02/2011,36883.13,TRUE
1,13,18/02/2011,37604.79,FALSE
1,13,25/02/2011,37838.4,FALSE
1,13,04/03/2011,42277.37,FALSE
1,13,11/03/2011,37577.97,FALSE
1,13,18/03/2011,36930.48,FALSE
1,13,25/03/2011,36745.46,FALSE
1,13,01/04/2011,37630.13,FALSE
1,13,08/04/2011,38076.86,FALSE
1,13,15/04/2011,35263.45,FALSE
1,13,22/04/2011,35464.71,FALSE
1,13,29/04/2011,34311.69,FALSE
1,13,06/05/2011,40581.52,FALSE
1,13,13/05/2011,35378.71,FALSE
1,13,20/05/2011,35816.48,FALSE
1,13,27/05/2011,36203.13,FALSE
1,13,03/06/2011,39884.82,FALSE
1,13,10/06/2011,38080.39,FALSE
1,13,17/06/2011,39020.06,FALSE
1,13,24/06/2011,37316.12,FALSE
1,13,01/07/2011,37414.14,FALSE
1,13,08/07/2011,38193.09,FALSE
1,13,15/07/2011,36966.32,FALSE
1,13,22/07/2011,37990.15,FALSE
1,13,29/07/2011,34910.1,FALSE
1,13,05/08/2011,42542.66,FALSE
1,13,12/08/2011,37593.97,FALSE
1,13,19/08/2011,38533.7,FALSE
1,13,26/08/2011,38727.3,FALSE
1,13,02/09/2011,42713.81,FALSE
1,13,09/09/2011,38045.63,TRUE
1,13,16/09/2011,38382.65,FALSE
1,13,23/09/2011,37645.66,FALSE
1,13,30/09/2011,37928.28,FALSE
1,13,07/10/2011,41151.28,FALSE
1,13,14/10/2011,37531.43,FALSE
1,13,21/10/2011,38272.21,FALSE
1,13,28/10/2011,37117.02,FALSE
1,13,04/11/2011,41907.62,FALSE
1,13,11/11/2011,37255.89,FALSE
1,13,18/11/2011,37077.82,FALSE
1,13,25/11/2011,38625.48,TRUE
1,13,02/12/2011,37507.93,FALSE
1,13,09/12/2011,36404.7,FALSE
1,13,16/12/2011,32782.17,FALSE
1,13,23/12/2011,36950.91,FALSE
1,13,30/12/2011,32871.95,TRUE
1,13,06/01/2012,41411.4,FALSE
1,13,13/01/2012,38000.25,FALSE
1,13,20/01/2012,37433.66,FALSE
1,13,27/01/2012,34312.26,FALSE
1,13,03/02/2012,43478.58,FALSE
1,13,10/02/2012,43041.97,TRUE
1,13,17/02/2012,38622.92,FALSE
1,13,24/02/2012,40079.43,FALSE
1,13,02/03/2012,44565.32,FALSE
1,13,09/03/2012,40001.72,FALSE
1,13,16/03/2012,38322.83,FALSE
1,13,23/03/2012,37801.64,FALSE
1,13,30/03/2012,38696.88,FALSE
1,13,06/04/2012,44270.3,FALSE
1,13,13/04/2012,39099.61,FALSE
1,13,20/04/2012,39499.85,FALSE
1,13,27/04/2012,39077.84,FALSE
1,13,04/05/2012,43561.17,FALSE
1,13,11/05/2012,38895.18,FALSE
1,13,18/05/2012,37857.88,FALSE
1,13,25/05/2012,38541.76,FALSE
1,13,01/06/2012,41462.8,FALSE
1,13,08/06/2012,42304.47,FALSE
1,13,15/06/2012,39024.74,FALSE
1,13,22/06/2012,38945,FALSE
1,13,29/06/2012,40099.49,FALSE
1,13,06/07/2012,43326.92,FALSE
1,13,13/07/2012,39276.05,FALSE
1,13,20/07/2012,39396.59,FALSE
1,13,27/07/2012,37423.21,FALSE
1,13,03/08/2012,44708.45,FALSE
1,13,10/08/2012,42241.23,FALSE
1,13,17/08/2012,41658.4,FALSE
1,13,24/08/2012,39231.62,FALSE
1,13,31/08/2012,40940.78,FALSE
1,13,07/09/2012,44373.19,TRUE
1,13,14/09/2012,38759.47,FALSE
1,13,21/09/2012,39746.87,FALSE
1,13,28/09/2012,39793.41,FALSE
1,13,05/10/2012,43746.89,FALSE
1,13,12/10/2012,38015.36,FALSE
1,13,19/10/2012,38341.15,FALSE
1,13,26/10/2012,38512.48,FALSE
1,14,05/02/2010,19466.91,FALSE
1,14,12/02/2010,18129.02,TRUE
1,14,19/02/2010,17491.36,FALSE
1,14,26/02/2010,16118.26,FALSE
1,14,05/03/2010,18268.78,FALSE
1,14,12/03/2010,15331.75,FALSE
1,14,19/03/2010,12738.78,FALSE
1,14,26/03/2010,12832.47,FALSE
1,14,02/04/2010,14333.75,FALSE
1,14,09/04/2010,12874.07,FALSE
1,14,16/04/2010,12309.14,FALSE
1,14,23/04/2010,12749.37,FALSE
1,14,30/04/2010,12172.32,FALSE
1,14,07/05/2010,14460.84,FALSE
1,14,14/05/2010,14678.22,FALSE
1,14,21/05/2010,11480.15,FALSE
1,14,28/05/2010,12218.11,FALSE
1,14,04/06/2010,14491.35,FALSE
1,14,11/06/2010,13516.74,FALSE
1,14,18/06/2010,12693.5,FALSE
1,14,25/06/2010,12979.99,FALSE
1,14,02/07/2010,13494.79,FALSE
1,14,09/07/2010,15032.03,FALSE
1,14,16/07/2010,13550.19,FALSE
1,14,23/07/2010,11945.81,FALSE
1,14,30/07/2010,12421.92,FALSE
1,14,06/08/2010,14404.15,FALSE
1,14,13/08/2010,13579.21,FALSE
1,14,20/08/2010,13260.23,FALSE
1,14,27/08/2010,13387.21,FALSE
1,14,03/09/2010,13995.39,FALSE
1,14,10/09/2010,12884.22,TRUE
1,14,17/09/2010,13783.27,FALSE
1,14,24/09/2010,11847.72,FALSE
1,14,01/10/2010,12943.86,FALSE
1,14,08/10/2010,12108.86,FALSE
1,14,15/10/2010,13215.64,FALSE
1,14,22/10/2010,11895.44,FALSE
1,14,29/10/2010,11955.77,FALSE
1,14,05/11/2010,14092.03,FALSE
1,14,12/11/2010,13837.16,FALSE
1,14,19/11/2010,19788.98,FALSE
1,14,26/11/2010,38256.98,TRUE
1,14,03/12/2010,17685.93,FALSE
1,14,10/12/2010,19587.66,FALSE
1,14,17/12/2010,28642.28,FALSE
1,14,24/12/2010,47983.72,FALSE
1,14,31/12/2010,21835.25,TRUE
1,14,07/01/2011,17744.78,FALSE
1,14,14/01/2011,13608.44,FALSE
1,14,21/01/2011,12889.88,FALSE
1,14,28/01/2011,11687.25,FALSE
1,14,04/02/2011,14051.43,FALSE
1,14,11/02/2011,15647.59,TRUE
1,14,18/02/2011,17304.81,FALSE
1,14,25/02/2011,15411.12,FALSE
1,14,04/03/2011,17281.12,FALSE
1,14,11/03/2011,14490.48,FALSE
1,14,18/03/2011,14287.28,FALSE
1,14,25/03/2011,14006.9,FALSE
1,14,01/04/2011,13136.1,FALSE
1,14,08/04/2011,14454.19,FALSE
1,14,15/04/2011,12151.4,FALSE
1,14,22/04/2011,12478.19,FALSE
1,14,29/04/2011,13429.28,FALSE
1,14,06/05/2011,15820.88,FALSE
1,14,13/05/2011,15385.02,FALSE
1,14,20/05/2011,13166.43,FALSE
1,14,27/05/2011,12746.66,FALSE
1,14,03/06/2011,13056.1,FALSE
1,14,10/06/2011,11795.34,FALSE
1,14,17/06/2011,12884.03,FALSE
1,14,24/06/2011,13580.61,FALSE
1,14,01/07/2011,13459.55,FALSE
1,14,08/07/2011,11578.97,FALSE
1,14,15/07/2011,11404.37,FALSE
1,14,22/07/2011,11681.04,FALSE
1,14,29/07/2011,9918.05,FALSE
1,14,05/08/2011,13330.04,FALSE
1,14,12/08/2011,12652.58,FALSE
1,14,19/08/2011,11724.24,FALSE
1,14,26/08/2011,14364.42,FALSE
1,14,02/09/2011,12708.18,FALSE
1,14,09/09/2011,13550.53,TRUE
1,14,16/09/2011,13166.76,FALSE
1,14,23/09/2011,11558.22,FALSE
1,14,30/09/2011,14027.83,FALSE
1,14,07/10/2011,12766.52,FALSE
1,14,14/10/2011,13440.89,FALSE
1,14,21/10/2011,12476.8,FALSE
1,14,28/10/2011,13031.03,FALSE
1,14,04/11/2011,13634.48,FALSE
1,14,11/11/2011,14903.78,FALSE
1,14,18/11/2011,17803.49,FALSE
1,14,25/11/2011,39773.89,TRUE
1,14,02/12/2011,18110.97,FALSE
1,14,09/12/2011,23852.42,FALSE
1,14,16/12/2011,28845.68,FALSE
1,14,23/12/2011,46096.24,FALSE
1,14,30/12/2011,25846.86,TRUE
1,14,06/01/2012,14585.64,FALSE
1,14,13/01/2012,14311.83,FALSE
1,14,20/01/2012,12695.7,FALSE
1,14,27/01/2012,12684.05,FALSE
1,14,03/02/2012,15583.82,FALSE
1,14,10/02/2012,18292.4,TRUE
1,14,17/02/2012,21324.12,FALSE
1,14,24/02/2012,18574.25,FALSE
1,14,02/03/2012,19412.26,FALSE
1,14,09/03/2012,16528.29,FALSE
1,14,16/03/2012,12757.86,FALSE
1,14,23/03/2012,12771.12,FALSE
1,14,30/03/2012,14690.27,FALSE
1,14,06/04/2012,15652.72,FALSE
1,14,13/04/2012,14933.13,FALSE
1,14,20/04/2012,13575.69,FALSE
1,14,27/04/2012,14904.8,FALSE
1,14,04/05/2012,16193.63,FALSE
1,14,11/05/2012,15537.79,FALSE
1,14,18/05/2012,16326.55,FALSE
1,14,25/05/2012,14186.59,FALSE
1,14,01/06/2012,14903.87,FALSE
1,14,08/06/2012,12858.85,FALSE
1,14,15/06/2012,14117.36,FALSE
1,14,22/06/2012,13158.38,FALSE
1,14,29/06/2012,16958.84,FALSE
1,14,06/07/2012,19019.04,FALSE
1,14,13/07/2012,14332.72,FALSE
1,14,20/07/2012,12083.33,FALSE
1,14,27/07/2012,12706.52,FALSE
1,14,03/08/2012,13423.3,FALSE
1,14,10/08/2012,12434.69,FALSE
1,14,17/08/2012,12419.06,FALSE
1,14,24/08/2012,11041.63,FALSE
1,14,31/08/2012,12912.96,FALSE
1,14,07/09/2012,13711.08,TRUE
1,14,14/09/2012,11596.1,FALSE
1,14,21/09/2012,12193.8,FALSE
1,14,28/09/2012,12037.66,FALSE
1,14,05/10/2012,14381.21,FALSE
1,14,12/10/2012,11450.64,FALSE
1,14,19/10/2012,12035.51,FALSE
1,14,26/10/2012,11150,FALSE
1,16,05/02/2010,10217.55,FALSE
1,16,12/02/2010,11873.89,TRUE
1,16,19/02/2010,13855.54,FALSE
1,16,26/02/2010,12881.02,FALSE
1,16,05/03/2010,17129.81,FALSE
1,16,12/03/2010,23766.82,FALSE
1,16,19/03/2010,41742.21,FALSE
1,16,26/03/2010,26679.52,FALSE
1,16,02/04/2010,46060.69,FALSE
1,16,09/04/2010,52976.67,FALSE
1,16,16/04/2010,59543.22,FALSE
1,16,23/04/2010,51604.72,FALSE
1,16,30/04/2010,48858.08,FALSE
1,16,07/05/2010,52933.2,FALSE
1,16,14/05/2010,44148.02,FALSE
1,16,21/05/2010,38638.64,FALSE
1,16,28/05/2010,45861.03,FALSE
1,16,04/06/2010,47485.63,FALSE
1,16,11/06/2010,31807.72,FALSE
1,16,18/06/2010,34603.43,FALSE
1,16,25/06/2010,34121.08,FALSE
1,16,02/07/2010,32420.4,FALSE
1,16,09/07/2010,35796.64,FALSE
1,16,16/07/2010,29763.52,FALSE
1,16,23/07/2010,24642.3,FALSE
1,16,30/07/2010,22017.61,FALSE
1,16,06/08/2010,24218.72,FALSE
1,16,13/08/2010,23288.59,FALSE
1,16,20/08/2010,22837.21,FALSE
1,16,27/08/2010,19682.2,FALSE
1,16,03/09/2010,22888.26,FALSE
1,16,10/09/2010,22643.73,TRUE
1,16,17/09/2010,17672.01,FALSE
1,16,24/09/2010,14857.74,FALSE
1,16,01/10/2010,16248.15,FALSE
1,16,08/10/2010,11501.93,FALSE
1,16,15/10/2010,11526.6,FALSE
1,16,22/10/2010,8194.25,FALSE
1,16,29/10/2010,7683.76,FALSE
1,16,05/11/2010,6063.75,FALSE
1,16,12/11/2010,7370.53,FALSE
1,16,19/11/2010,5276.21,FALSE
1,16,26/11/2010,9225.41,TRUE
1,16,03/12/2010,4716.26,FALSE
1,16,10/12/2010,4919.99,FALSE
1,16,17/12/2010,5513.25,FALSE
1,16,24/12/2010,8612.24,FALSE
1,16,31/12/2010,4987.81,TRUE
1,16,07/01/2011,5324.47,FALSE
1,16,14/01/2011,5725.63,FALSE
1,16,21/01/2011,4594.95,FALSE
1,16,28/01/2011,6365.91,FALSE
1,16,04/02/2011,7875.98,FALSE
1,16,11/02/2011,9715.66,TRUE
1,16,18/02/2011,14819.04,FALSE
1,16,25/02/2011,23253.54,FALSE
1,16,04/03/2011,28635.06,FALSE
1,16,11/03/2011,27388.55,FALSE
1,16,18/03/2011,42549.38,FALSE
1,16,25/03/2011,48217.85,FALSE
1,16,01/04/2011,42679.11,FALSE
1,16,08/04/2011,49433.2,FALSE
1,16,15/04/2011,48643.77,FALSE
1,16,22/04/2011,48934.3,FALSE
1,16,29/04/2011,40280.3,FALSE
1,16,06/05/2011,37972.19,FALSE
1,16,13/05/2011,40944.33,FALSE
1,16,20/05/2011,35861.13,FALSE
1,16,27/05/2011,38914.76,FALSE
1,16,03/06/2011,44919.99,FALSE
1,16,10/06/2011,38098.97,FALSE
1,16,17/06/2011,38282.75,FALSE
1,16,24/06/2011,31362.66,FALSE
1,16,01/07/2011,33435.46,FALSE
1,16,08/07/2011,32379.77,FALSE
1,16,15/07/2011,25134.4,FALSE
1,16,22/07/2011,20795.03,FALSE
1,16,29/07/2011,19681.62,FALSE
1,16,05/08/2011,21143.58,FALSE
1,16,12/08/2011,17998.16,FALSE
1,16,19/08/2011,15998.18,FALSE
1,16,26/08/2011,11671.46,FALSE
1,16,02/09/2011,15288.9,FALSE
1,16,09/09/2011,17838.29,TRUE
1,16,16/09/2011,13499.43,FALSE
1,16,23/09/2011,10893.91,FALSE
1,16,30/09/2011,11831.25,FALSE
1,16,07/10/2011,14309.01,FALSE
1,16,14/10/2011,10030.59,FALSE
1,16,21/10/2011,10366.98,FALSE
1,16,28/10/2011,7616.55,FALSE
1,16,04/11/2011,6560.94,FALSE
1,16,11/11/2011,5913.03,FALSE
1,16,18/11/2011,4643.82,FALSE
1,16,25/11/2011,8400.69,TRUE
1,16,02/12/2011,5715.31,FALSE
1,16,09/12/2011,5024.36,FALSE
1,16,16/12/2011,4613.92,FALSE
1,16,23/12/2011,6233.78,FALSE
1,16,30/12/2011,5052.77,TRUE
1,16,06/01/2012,6258.08,FALSE
1,16,13/01/2012,5894.86,FALSE
1,16,20/01/2012,6400.8,FALSE
1,16,27/01/2012,6108.82,FALSE
1,16,03/02/2012,9873.73,FALSE
1,16,10/02/2012,13389.35,TRUE
1,16,17/02/2012,12648.11,FALSE
1,16,24/02/2012,19874.3,FALSE
1,16,02/03/2012,30451.14,FALSE
1,16,09/03/2012,32633.81,FALSE
1,16,16/03/2012,44960.02,FALSE
1,16,23/03/2012,45184.22,FALSE
1,16,30/03/2012,55275.59,FALSE
1,16,06/04/2012,59512.97,FALSE
1,16,13/04/2012,55347.73,FALSE
1,16,20/04/2012,42816.54,FALSE
1,16,27/04/2012,41926.36,FALSE
1,16,04/05/2012,43970.7,FALSE
1,16,11/05/2012,38885.33,FALSE
1,16,18/05/2012,37505,FALSE
1,16,25/05/2012,42922.55,FALSE
1,16,01/06/2012,45508.72,FALSE
1,16,08/06/2012,34785.29,FALSE
1,16,15/06/2012,32898.46,FALSE
1,16,22/06/2012,36362.45,FALSE
1,16,29/06/2012,37677.82,FALSE
1,16,06/07/2012,42679.2,FALSE
1,16,13/07/2012,22880.3,FALSE
1,16,20/07/2012,24017.03,FALSE
1,16,27/07/2012,23838.33,FALSE
1,16,03/08/2012,25418.49,FALSE
1,16,10/08/2012,21677.85,FALSE
1,16,17/08/2012,20035.26,FALSE
1,16,24/08/2012,18393.12,FALSE
1,16,31/08/2012,16797.62,FALSE
1,16,07/09/2012,20473.94,TRUE
1,16,14/09/2012,14646.37,FALSE
1,16,21/09/2012,13415.51,FALSE
1,16,28/09/2012,14734.64,FALSE
1,16,05/10/2012,11320.41,FALSE
1,16,12/10/2012,10525.66,FALSE
1,16,19/10/2012,9518.43,FALSE
1,16,26/10/2012,9934.63,FALSE
1,17,05/02/2010,13223.76,FALSE
1,17,12/02/2010,13403.66,TRUE
1,17,19/02/2010,13485.61,FALSE
1,17,26/02/2010,10667.06,FALSE
1,17,05/03/2010,12657.65,FALSE
1,17,12/03/2010,12793.17,FALSE
1,17,19/03/2010,11097.8,FALSE
1,17,26/03/2010,8900.01,FALSE
1,17,02/04/2010,9572.23,FALSE
1,17,09/04/2010,8159.34,FALSE
1,17,16/04/2010,7790.67,FALSE
1,17,23/04/2010,8036.98,FALSE
1,17,30/04/2010,8769.42,FALSE
1,17,07/05/2010,9970,FALSE
1,17,14/05/2010,10266.86,FALSE
1,17,21/05/2010,9254.13,FALSE
1,17,28/05/2010,8644.05,FALSE
1,17,04/06/2010,9212.09,FALSE
1,17,11/06/2010,8846.82,FALSE
1,17,18/06/2010,8932.62,FALSE
1,17,25/06/2010,9407.16,FALSE
1,17,02/07/2010,9242.3,FALSE
1,17,09/07/2010,8324.41,FALSE
1,17,16/07/2010,7492.79,FALSE
1,17,23/07/2010,8914.49,FALSE
1,17,30/07/2010,9384.75,FALSE
1,17,06/08/2010,9851.77,FALSE
1,17,13/08/2010,9661.1,FALSE
1,17,20/08/2010,10751.74,FALSE
1,17,27/08/2010,10036.31,FALSE
1,17,03/09/2010,10118.25,FALSE
1,17,10/09/2010,9408.87,TRUE
1,17,17/09/2010,8794.19,FALSE
1,17,24/09/2010,9687.73,FALSE
1,17,01/10/2010,8648.02,FALSE
1,17,08/10/2010,10195.94,FALSE
1,17,15/10/2010,8821.23,FALSE
1,17,22/10/2010,7898.35,FALSE
1,17,29/10/2010,8198.62,FALSE
1,17,05/11/2010,9250.94,FALSE
1,17,12/11/2010,8603.57,FALSE
1,17,19/11/2010,10086.41,FALSE
1,17,26/11/2010,13337.59,TRUE
1,17,03/12/2010,11045.34,FALSE
1,17,10/12/2010,11917.53,FALSE
1,17,17/12/2010,13487.5,FALSE
1,17,24/12/2010,19842,FALSE
1,17,31/12/2010,10429.16,TRUE
1,17,07/01/2011,8582.2,FALSE
1,17,14/01/2011,8503.39,FALSE
1,17,21/01/2011,7658.87,FALSE
1,17,28/01/2011,7724.52,FALSE
1,17,04/02/2011,9741.2,FALSE
1,17,11/02/2011,11068.7,TRUE
1,17,18/02/2011,12612.94,FALSE
1,17,25/02/2011,11949.83,FALSE
1,17,04/03/2011,12994.45,FALSE
1,17,11/03/2011,9728.55,FALSE
1,17,18/03/2011,10143.22,FALSE
1,17,25/03/2011,9004.62,FALSE
1,17,01/04/2011,9742.29,FALSE
1,17,08/04/2011,8618.59,FALSE
1,17,15/04/2011,7921.95,FALSE
1,17,22/04/2011,9084.67,FALSE
1,17,29/04/2011,7795.43,FALSE
1,17,06/05/2011,10121.32,FALSE
1,17,13/05/2011,9975.24,FALSE
1,17,20/05/2011,7894.76,FALSE
1,17,27/05/2011,6937.06,FALSE
1,17,03/06/2011,5913.51,FALSE
1,17,10/06/2011,9670.75,FALSE
1,17,17/06/2011,10592.73,FALSE
1,17,24/06/2011,6301.63,FALSE
1,17,01/07/2011,7424.91,FALSE
1,17,08/07/2011,8444.58,FALSE
1,17,15/07/2011,7205.38,FALSE
1,17,22/07/2011,7826.08,FALSE
1,17,29/07/2011,7500.48,FALSE
1,17,05/08/2011,8100.38,FALSE
1,17,12/08/2011,8893.77,FALSE
1,17,19/08/2011,7974.09,FALSE
1,17,26/08/2011,9138.11,FALSE
1,17,02/09/2011,7577.4,FALSE
1,17,09/09/2011,8209.44,TRUE
1,17,16/09/2011,7208.1,FALSE
1,17,23/09/2011,7063.24,FALSE
1,17,30/09/2011,7348.08,FALSE
1,17,07/10/2011,8149.44,FALSE
1,17,14/10/2011,8241.42,FALSE
1,17,21/10/2011,7547.77,FALSE
1,17,28/10/2011,7407.41,FALSE
1,17,04/11/2011,7760.73,FALSE
1,17,11/11/2011,7316.53,FALSE
1,17,18/11/2011,9558.5,FALSE
1,17,25/11/2011,12329.5,TRUE
1,17,02/12/2011,9490.05,FALSE
1,17,09/12/2011,10484.57,FALSE
1,17,16/12/2011,11642.24,FALSE
1,17,23/12/2011,18463.27,FALSE
1,17,30/12/2011,10619.45,TRUE
1,17,06/01/2012,8086.43,FALSE
1,17,13/01/2012,9454.17,FALSE
1,17,20/01/2012,7968.85,FALSE
1,17,27/01/2012,7237.41,FALSE
1,17,03/02/2012,8128.57,FALSE
1,17,10/02/2012,10461.07,TRUE
1,17,17/02/2012,11684.73,FALSE
1,17,24/02/2012,9309.63,FALSE
1,17,02/03/2012,11187.42,FALSE
1,17,09/03/2012,11553.98,FALSE
1,17,16/03/2012,8523.56,FALSE
1,17,23/03/2012,7456.66,FALSE
1,17,30/03/2012,8433.01,FALSE
1,17,06/04/2012,8662.4,FALSE
1,17,13/04/2012,6936.35,FALSE
1,17,20/04/2012,8559.84,FALSE
1,17,27/04/2012,7868.25,FALSE
1,17,04/05/2012,9064.6,FALSE
1,17,11/05/2012,7964.29,FALSE
1,17,18/05/2012,9308.53,FALSE
1,17,25/05/2012,7323.66,FALSE
1,17,01/06/2012,7197.38,FALSE
1,17,08/06/2012,8589.19,FALSE
1,17,15/06/2012,6676.87,FALSE
1,17,22/06/2012,7468.47,FALSE
1,17,29/06/2012,8240.63,FALSE
1,17,06/07/2012,8053.74,FALSE
1,17,13/07/2012,7386.64,FALSE
1,17,20/07/2012,7195.7,FALSE
1,17,27/07/2012,8435.09,FALSE
1,17,03/08/2012,7809.58,FALSE
1,17,10/08/2012,8441.34,FALSE
1,17,17/08/2012,8710.04,FALSE
1,17,24/08/2012,9523.9,FALSE
1,17,31/08/2012,8158.73,FALSE
1,17,07/09/2012,8712.44,TRUE
1,17,14/09/2012,7075.73,FALSE
1,17,21/09/2012,7143.59,FALSE
1,17,28/09/2012,7155.75,FALSE
1,17,05/10/2012,9040.52,FALSE
1,17,12/10/2012,7908.36,FALSE
1,17,19/10/2012,7640.43,FALSE
1,17,26/10/2012,7640.92,FALSE
1,18,05/02/2010,4729.5,FALSE
1,18,12/02/2010,19006.5,TRUE
1,18,19/02/2010,17623.72,FALSE
1,18,26/02/2010,545.02,FALSE
1,18,05/03/2010,634.61,FALSE
1,18,12/03/2010,1275.08,FALSE
1,18,19/03/2010,2303.36,FALSE
1,18,26/03/2010,4037.16,FALSE
1,18,02/04/2010,17916.41,FALSE
